SHAP_mean_intensity,SHAP_std_intensity,SHAP_entropy,SHAP_edge_density,SHAP_contrast,SHAP_glcm_contrast,SHAP_hist_entropy,SHAP_hist_skew,SHAP_method_DCT,SHAP_method_DWT,SHAP_method_DWT_DCT,SHAP_method_DWT_SVD,SHAP_method_SVD,SHAP_attack_Blur,SHAP_attack_Crop,SHAP_attack_JPEG50,SHAP_attack_JPEG70,SHAP_attack_Noise,SHAP_attack_Rotate,predicted_BER,actual_BER
-0.041003803832129766,-0.01782205681985522,-0.0007073331620358805,-0.003234901527443134,-0.008987080624796652,0.0,-0.0009051022571521961,-0.029809880452781604,-0.0030913495714393014,0.012035447220679741,0.0005537035294435084,0.0056346957449346586,-0.023497200642693564,-0.01024465427421716,-0.010275086540286664,-0.000915490421175459,-0.016555113796431962,0.03442474372675407,-0.005192133141836797,0.357373046875,0.55078125
-0.011735501559312578,-0.02451334087269725,-0.0005568433168951873,-0.004751960428470668,-0.0017880563199388201,0.0,0.001536318371286103,0.008941919649775988,-0.0005457031868031673,-0.0038062530436096353,-0.0018265950600076643,0.006898390662204153,-0.018826342390986274,-0.005800946356264646,-0.027777180329945996,-0.0029562842630079652,-0.005782027543407151,0.020887599156020894,-0.010129243135389805,0.39443359375,0.349609375
-0.011659211375222888,0.006163982177311023,0.0007692692204608531,0.006809436462115832,-0.005052385102818636,0.0,-0.0009911271234977613,0.006235521006426927,0.000918129637822931,0.003091340614029378,-0.0005877307083799977,-0.0011394636475669704,-0.010123743576250807,0.0004946171842560236,0.052564746354026574,-0.0015641876304189732,0.0033114877424005288,0.010573867246677618,-0.010295817198805995,0.526484375,0.373046875
-0.02555711430908389,-0.00841697069514282,-0.002710853021537432,0.002692255441727553,0.015249410880606322,0.0,-0.00402042512332745,-0.020646937986193218,0.0011956688349806942,0.01460689127234684,1.821694014629888e-05,0.013111586346059592,0.025919814829287725,-0.010777463311087305,-0.010169615261951138,-0.0019229685215884469,-0.041200540490178635,0.037344616435172444,-0.026817934727693192,0.43486328125,0.3896484375
-0.03348741128787387,0.017686698838590087,0.0016942521381284016,0.008479207059378368,0.005983467610257516,0.0,0.0018144095466170011,-0.041324757526997984,0.0002981304374839093,-0.035409566996095605,-0.00043953679444594997,0.00936862947670398,-0.007804150491770543,-0.0014799287530770514,-0.00019773512689121579,-0.0016562637970138937,0.003374459821180587,-0.16278350283441498,-0.012253920037203658,0.228828125,0.1982421875
0.00783095016477152,-0.01403150478707925,0.0009547709153442635,0.006881479285375644,0.008191078419371356,0.0,0.0009616447146316376,0.029414064161268214,0.000244296210776426,0.044704739726669274,0.00010954833041984428,0.00048252130736603917,-0.0024412244009800405,-0.005350542076856326,-0.0029102213335991892,-0.0005324178922126108,0.001043212026063618,-0.03112231945065476,-0.007499234663122352,0.513896484375,0.5263671875
-0.01572467680892847,-0.01276265666643494,0.0023116648412829675,0.0018434888892406188,0.006123149934505218,0.0,0.0013038211255093992,0.017534016359675508,0.00024142816660788506,0.1040009118604417,0.00012569155527633933,0.0008362698091761146,-0.007671567871154604,-0.0019537021762094007,-0.00423160417052406,-0.0009564482092917349,0.0012701383707552456,-0.05974530243791308,-0.006189953789466403,0.5033203125,0.4501953125
0.0027478415067043855,0.0012558264141919228,-0.00989487381895155,0.007487714758517518,-1.1931168136977743e-05,0.0,-0.005882641892090528,0.01824782178978803,1.18263025870662e-05,0.0006192323394419722,-0.00010422510831602507,0.03373063436324407,-0.02774163310902378,-0.012722264452212305,-0.010860840205743261,-0.0003148703028312065,0.0011974509919180669,0.03871650525812462,0.12434575136530518,0.63779296875,0.9111328125
0.00035741906483332966,0.004361367234869162,0.006435243510618103,-0.004334374924087039,-0.004813452800941069,0.0,0.006144256618282161,0.012594169645427943,0.0005963592652200245,0.005755884272929251,-0.00021914836152481248,-0.11840677381813014,-0.005245504665704966,-0.03275505738423705,-0.039662955611871796,0.0016144952716343097,0.0016108850507409085,0.02472534043067272,-0.03310660901620245,0.3026171875,0.3935546875
-0.028014589646105224,-0.00647580196603044,0.004978434312380764,-0.010822985161433594,-0.005478484275626354,0.0,0.005609846542850535,0.002275040041481938,-0.005218521800616731,0.0026598085426099848,-5.184623974595706e-06,-0.016873113677454785,-0.01081749220843124,-0.011029961335903555,2.3018785914028977e-05,-0.00044470196641779294,0.0011818842133898162,0.03138654229221312,-0.0006903974113149399,0.429208984375,0.337890625
